uturn_ratio,pulse_count,user_id,label
0.21428571428571427,0,132543,0
0.18181818181818182,0,1471,0
0.14285714285714285,1,918975,0
0.625,0,1481,1
0.2857142857142857,0,394706,0
0.2413793103448276,0,525784,0
0.16666666666666666,0,1507,0
0.21212121212121213,0,1527,0
0.14285714285714285,1,919033,0
0.2727272727272727,0,525831,0
0.16666666666666666,0,656909,0
0.16666666666666666,0,919063,0
0.5,0,656946,0
0.058823529411764705,0,1588,0
0.16666666666666666,0,1596,0
0.5142857142857142,0,263744,0
0.75,1,788047,0
0.3333333333333333,0,919151,0
0.625,0,263793,0
0.2,0,919155,0
0.16666666666666666,0,525941,0
0.6,0,919167,0
0.6666666666666666,0,1672,0
0.4634146341463415,0,525961,0
0.3125,0,525973,0
0.5,0,919205,0
0.3333333333333333,0,263853,0
0.25,0,526000,0
0.16666666666666666,0,919223,0
0.10526315789473684,0,1736,0
0.3333333333333333,0,1748,0
0.3333333333333333,0,919262,0
0.42857142857142855,1,919268,0
0.25,0,132839,0
0.5,0,132840,0
0.5,6,132852,0
0.36363636363636365,0,657143,0
0.17142857142857143,0,919301,0
0.4,0,919336,0
0.6666666666666666,0,919341,0
0.125,1,919343,0
0.0,2,788277,0
0.3333333333333333,0,263996,0
0.4375,0,657215,0
0.5555555555555556,0,919368,0
0.1111111111111111,2,919381,0
0.05063291139240506,0,1881,0
0.1111111111111111,0,919390,0
0.25,0,919397,0
0.4444444444444444,0,132966,0
0.4444444444444444,0,132971,0
0.4,0,657261,0
0.3333333333333333,0,526194,0
0.6,0,919419,0
0.5,0,919431,0
0.36363636363636365,0,1931,0
0.16666666666666666,0,395163,0
0.4090909090909091,0,395169,0
0.05555555555555555,0,919458,0
0.07142857142857142,0,133033,0
0.08695652173913043,0,1974,0
0.13333333333333333,0,526264,0
0.3,0,919496,0
0.14285714285714285,1,133073,0
0.2222222222222222,0,657363,0
0.14285714285714285,0,2007,0
0.35714285714285715,0,526297,0
0.5,0,133084,0
0.3333333333333333,0,788450,1
0.5,0,133101,0
0.42857142857142855,0,526319,0
0.2,1,526321,0
0.16666666666666666,0,526331,0
0.5,1,133115,0
0.25,0,133117,0
0.8333333333333334,0,526338,1
0.39622641509433965,0,657412,0
0.3333333333333333,0,2056,0
0.1,0,2061,0
0.18181818181818182,2,788508,1
0.2,0,133167,0
0.3333333333333333,0,788528,0
0.09090909090909091,0,133175,0
0.625,0,2110,0
0.5555555555555556,2,2111,0
0.13333333333333333,0,264265,0
0.15384615384615385,0,2142,0
0.3333333333333333,0,264296,0
0.2,0,657522,0
0.2222222222222222,1,919674,0
0.3333333333333333,0,2176,0
0.5,0,919693,0
0.6666666666666666,0,919695,0
0.42857142857142855,0,657552,0
0.6666666666666666,0,788631,0
0.5,0,657570,0
0.25,0,919726,0
0.125,0,2228,0
0.125,0,2241,0
0.16666666666666666,0,657614,0
0.4406779661016949,0,657620,0
